用户编码,score
21f25f7efc5f40e491f2a99b52ccee34,628.504724828035
a4b29418e4af4f8f8d0f339907ad6aaa,573.7468875393803
0585b024af7542f3b6e6a4fefd3360e3,646.3540146848212
44740e1e018f4fd9a1c1a3c43681bd3b,606.7930156231627
c5cbca92fde24276a7d96d9071a5ab3c,637.6291033381659
345269bf9a42462a9130b37e0a3d38d3,573.5164471920249
83713ad4de634ebfa37fc52296d74120,663.3065559321099
99df2ee518654d69aac22f114eeb149a,588.522742020599
676cf614e4d5432ea7ac047634215899,610.5062107744327
fd8a85621d4b42f8bea6e8833024ebdc,593.8603602525359
dd6e834e6b6b4594ad74c735db560d52,543.117100896536
2eb644d5492f4002914a894ef663695c,562.9894167760399
36c1b614edbf44bbb080ef20277bec16,540.845271233282
eb40431e76624bd0aa1a08d48b05466d,637.4102615954364
ceb2c34a6d274a22ba43405c1f552e85,562.1161651553091
242b74563cd146a6935c45e3d4630349,619.7952971181065
7e54cee273174a5fbb64861c3b352b24,612.4439977596699
3027f4e4ba024163a8f3b49d40783607,618.7884655652041
a0f4d152ff434c28b0d7a6cc1faa67f0,612.8708078457356
00b45e3e9cd543e18bd4ea654ddebbc8,566.9293584672587
aa745c00ffc842e88345118d6926af98,650.1602642262404
2555bb131f13409ab9fe3c5c03396636,650.3237269251063
dae2083ba3cb4373966d3db39c9f5434,620.0594473070562
02344f3c24724ccc965fdf7a9280ada0,528.3332643963676
1f371e1d0b7b4eab8cea8b6e974b73a9,599.6291516344393
e603825548d443d086cb91f5a52c00df,596.7192064976444
cd9c88a0d9be47c6821b2ef1d27135ab,631.017207489888
7ee8fb74c0594629af0a27bc49b8e93d,662.8117651446292
5d4eb3a1c12c42328e3bc1620c835cf4,616.0297902575732
db21bafc2f7341ab98d03ea50faa99e3,659.00427548957
704de9b519f6427881a284a929a7f350,596.9165972344252
628cc74437174074b73f079fa9bede9c,656.4557429234826
805c9b554f1343e2b1eca807339eb322,639.5280920485076
6e9e426e6b2b49629da8524fc7b4b765,654.6752276189995
fd7785f9414449b1ae7d3929841a5007,630.1348476943891
0017ca642aee4a3f84bd4ebe8b07f52c,603.8277365292092
1c1ff82c0a074dbeb128b3446298c908,653.7855241259219
0ffbaaf3e1c14143a362454e618866d3,570.569964385418
6f7d758b9c664e73bf9833158e0a2f1b,641.4512424212338
5a8c5d62b5f3484b89cc2ab866fa2490,586.8294075787034
5d1bb2ff82ab44b08929d3f8476f2bd9,635.4252277378397
2df6352e70fe457a9e67af5c3d952495,593.5563322932845
14985f0ea5a44275a2f0c1e837206e59,640.776863714333
f5887f22f8ad46f9b9da822d475c643c,656.7735238776227
82d18f404c6b4b2ea453892779e180d6,664.2335362104279
289109f28cbd459cbd677fc4c898481d,658.2813820715334
b50a498c65d74061be5dd0cba2caa6b0,622.8306000227543
9eb4d89091b04aab90065906af7e4670,609.4901616092402
8d62cbb5ace64be6b8c6876e6e127f10,500.634085733156
642fdc61ab264482a2e7cba74c389803,594.0122421189714
f522e0ceaba3425999cc3d6b579811d5,625.7138849250617
6bb2b50282134764aecf707f05ffb98e,632.2107420816568
8b39063132ac40b6bbb54363474fa06c,584.1463527643685
2cdb0f19388444d399d772b8efd544a3,632.7708572595618
cf1589b90b0c4d819e02366d88b77a82,662.9235117357595
41b508f2c2ea4654a84e914df6765cf8,640.4820572520222
51d2b8c15ec24d4997fdc70632d80b35,623.2473059542691
cee55951d30445748b2ddb87272d4249,645.9469811466944
17d68c9b0d7949d98c281aeca0bbf254,643.6040924180924
be55771d4d5e472d95f186c72b264b1d,564.9611004986299
a9175a0bf9f34f45b6f4ff133360bb1a,627.0235837270475
af854dacaacf4e12a7e89bfc1a81a711,641.4369184379646
00a2506d02b94bb881e7308fb73bdf82,594.7224700073465
08867ffefe4f425ca3595bd87c3da1fd,612.2210226627732
67aeb911167c41e2abaea1a2cf6d3107,648.8743336875218
490b552dd34348f8b8ee76596c5f6a78,633.7522129835303
a0b3b3381e9248ab84785972c225e38c,591.2975182213572
9b9797f488664d878630213f0d86f8d0,651.7961844052246
660c51a74c0d4da2821acaeef5644085,639.6720275525536
f6a1b46741cc4a63834b10a3fa3ec7aa,617.6707309940343
6be75d8e55d5469eacc83d445f0bd73f,629.7884910697697
0aba5f12716c4651a6f427d299fb767f,637.8637678051477
448fae8e08c6443baeee88647b31b533,621.5200431688874
9d1beac902cb4e258bcc807d03939ca9,652.1077061814049
8a33db501fde4393bf398f10e3885054,592.3886746748744
bcfdb8e1801a4b369966f8d74e10ebc6,599.2731702059746
398db144bc7e439f8255991553ced25e,605.7340885940278
d829919e265647aebe337a130520b2cc,553.6960975952672
3bb9133dba2047e09598097430fb5e70,611.3999180333224
c6e9b7300b214cb081f868134e35387c,624.4236505805578
b9bacd8cf274467f8340306d0f56d4bf,588.3250128533522
0c97a817ee734072bc2cdeae7c2f18c7,582.431390192358
d669670e9cd64c209b245b94dc6b0864,630.9792522239611
25777c589b774b1abd4a44f922a75aad,600.1024437290976
e6b440a42c6c4f908fbeeb8f642b977f,562.3398553985926
ed0f824f32cc4074b64a812509f49894,648.3917730675903
dfc43e25af514801ab5a0205df4929ca,612.887700609079
3a1de41de6de4be2aee0b2f530c24692,629.9339885205976
5263694bf2db48d289912538c605fce7,645.6601277619924
c0c94738299a4b63b5282f44e1539a07,609.8869244214925
265ff2541a8f46e1ab67796a1f05af6b,660.730595388936
ff275a9562b44768bc44776f636a9c7f,578.7738694732371
4d5856a7853d4bdc8591e972928d447a,591.8062392978218
9f6db7e871f54fe1ac8e4cbbfaae1d79,597.7629795082274
7f4f304de76b4ff7bdd1ebeb7dda9a1a,643.5308834406895
6cc863901595461daef6074d050970ce,594.5778286834185
913bca88720b42d69ce3d5ff537eb668,551.4257182912685
397fd19f15e94ad284e5ff70b4b17795,663.7204738780786
0666bba6ddf14842b308c99a60149a89,644.5341302125689
42ef7f12256449cfa7372c41fec67b8b,568.6071581922694
96d602b87f1940c68ffb33f6329d0114,656.2259903401583
42863a16dfa24b64be4292ca48d0247c,656.1851449466643
174b15124c684d0190ed0f6f58da21e7,639.6156562355872
908320973db849d9a5130f4abb1393a9,643.821193873355
18d6d5e3f3454d18a03cd9758cd53c19,646.3778368531815
6de3b6209cf04eada0cd53cd19cd1b5d,598.42316689625
92ce2ed6757540898cc88426f5029503,661.2753883668261
b768f3ffd97a4a5486b0012d45ccdb70,515.7976664699411
251a54772c214be49728c5eb27680928,635.8872624468047
9faca44225b54fc19e33a09e603ffec3,617.0920146008748
5638542ac9ef49f8bd30318f580ba345,579.6310000280897
c2a18f536e3c44c7bdce125b170234f2,585.5004618320269
2b80111ac5144ae4b080ee1072243dc2,566.4219986306999
acf3e93338874b81856c3f22a69ce3bd,663.5602167308917
ad2b0d05bd744a9b819823149ea4e80f,625.8249768898465
3e691e74e82742f3842c3db476c27e63,605.7356121672177
1069222216cf41faaaa3f28d178af0df,676.927741886161
b1a6db1681f64381a2d7046a0ed37fb2,649.1730083802196
a7cbb490b8f746f0bc2f3ed891a2fe35,658.2416047045597
1dac275c510d464e937ca10d1fed7a61,648.2914710733445
5c82b3aab862468898130deb19c55a0d,637.1632436203513
2504ebab322549e28b6fed14600f06c3,653.2144365125807
58afe470511642cca00823ec98c61104,548.9549368888861
34e5920897f04478ae4e37f61f89fe0a,650.8402901973394
57ae30c4e9e64e04a8617306ead8ab0e,651.6641045720698
b0e1dcb3e6234b109ae12401b8f1e953,665.3204509906288
9027eafd1a2b4aa0b839a3ad24985ff6,641.2920489720225
e8b10ee35d414744acc48d9df9c21d02,630.8052561615431
8511b007fc2a4588b566f6369579000c,598.3695797652814
9168857ce2804718a63e8aaf8b32b967,649.0038766661862
7609973af31640b1a14f8d0f6aa91f45,637.8033157677744
e1875c5a253548f7af731da1226454b5,559.2424012045778
e141015700ba408190b69245ca470c0c,644.7650911069522
6eacde52eec34dddb0d9a88575a95cee,640.6728045554237
fac2e8e7e0554518b69354e0f852ea4e,626.2159460075393
5d76d691f95646f29221251f6c7e4c02,630.4314212942732
a440a242090d4397be5dc8b00e364ede,613.9788271436075
94866801c72a449faf7c891dc88e9c3f,569.6121202836047
9fef26d19c5e4118be08ca3306696058,651.2679286774156
8b27a565a10b43c1a0438fb4d69cc53e,597.4343796425991
1c415bf8cba549bb8058e573c79b39c8,565.6347014582536
74976c9a9808450f9734c7f15da42370,612.1616270180779
8f5ef13f083047f58005941dae66b9fd,665.1001139696208
a2b261adb81b4f489af4277322c95525,590.7135256594513
3588f2d221a342048d2aad86cea8411e,610.5103459546693
902db8194edc457da3a5a4a9eea94103,642.97136027019
dbf6ed5afd0248bfbc6acac89ec950b4,641.9563847826148
c8050552e35b4eb899fb3994ebf8f9d0,540.5327541986301
c217674e69814bd88ab6fc06ae8d42b3,630.0932385300358
e2fd2d80b39747c9b624427e053308cc,636.8213628713497
1e6fc0bcdbbf43e5a5ebd2266814076e,647.5528646595891
0da63aefe6d34054b62505d21f23bc56,663.9559242955497
83e48800882a4521af631f2fd7292303,591.2858831558365
18d9c0e6fa67486da47c915f3ec7a73f,609.5036530820579
0abca69c3fa54ce49f9acfe6f687109d,634.8662189110158
a394642e5c9d498e969739a1fe141e81,647.3827420147511
0b6dd16ceea9478886771afbbc5d835f,510.3120535218706
f2a32422e75b48e786e07f6fb155bd7d,621.7546089039548
bffb256e4d5e4eec889f62fd70a54068,563.5490705340785
d1122505cd094a15aad5d49c192d8b68,530.5432718823307
f18b0a44574a4791ba433fa04bef301b,607.3758215475235
dbde75f043504c35b0bc78c6a4013234,645.1492472319311
17940cd6c30041ce81d32f4bc06e408d,644.9266170154158
614e218c6b0742259d99d382cb03e762,646.698513292514
3913af9d058c4c35b6b9075e6f8210b1,666.5646912252498
8d10ba5cf6d347d1b78eb967f231483d,636.0914624425633
f7c863e6cac8414f957e8b0d90446413,664.3382246915592
5e5ff7dc640f4362ac4599cf0a3cad01,569.5242098535978
4d23d6337c574c7dbf7eaef5b0f0590a,652.6896223291575
37c51d3790a048c38e0a6a18fd962919,651.5260255214442
362cc9f9bb9748d8890a933dbc99eef4,598.1899441651144
03e7748e56e44ff68a69c5bcd28c4909,584.4289424472925
8a2e71b9e6bf49a89b4e930b608ef7c8,655.0718929152498
323d97c06c464e72a4d88853d1ec15d5,633.6569219787501
ab616213be21419a827f8d9b23f32319,600.6984486408968
d7b5d55383564be3ba28735ea4f8e31f,593.8620382563469
13bcd524ef4a4403a305c9cd69d21003,644.781570905495
dd3ecdcc33e9469a82681ceff535f372,562.4486382547143
315adfa9ccdc435a8f974fb15fd63e8c,679.1928508484718
2ddfdd692f5e406d94f864d0fd3e8849,625.1184549535117
45b9d7efa74840869964a9bf229d235d,636.8907376643892
cb949ca6c08540648b0e287f191996e6,659.8843702796889
34738fadf866427982c00dfa928dc2d7,579.1099907042181
a18d0aa97f8840ee9747216b45e80a37,526.1478810424311
91b14509be5d4e0b86d93f003cb4bab6,623.2662104398718
c7fef42c5edb44c19bccae917e06426b,665.1700297880668
4b6294e5c0434641866a01e1f70ab519,618.1133439320813
e1f9e75fb57045edb05cebad5fd76d69,593.9500521013291
e0b7b88a93f6435b9741eb0ce9fb4b99,560.3297427061235
295447a5e87343e3bb664338c6be2248,579.3244369612495
9c9a8f9ab81349e2b1c9967e28c03e57,639.33888332562
e17eab6f9cb54de7a4212c05d0ee037f,635.8922718050219
76b1794cf5194bba99798826a0db7bf3,649.1553997125175
b451e1ffa2c3412f9c466bb163ff40c9,611.2271538559128
04c59e3b4df247079f7b076ba15e3297,633.9329603660236
8940da5606a14ad59845dab27d68d0d4,656.4673685735004
66c7c011e4624b809809df68917edfce,637.8793502187365
d0cd1d7f39964d639379a1f90740b198,515.9519225670949
9ac0045abaf040bcb7de1d3634c89fab,610.9986887217474
5ab312120fc348ca849df95db1539730,618.9027685745936
f32b94b9100b449d895cb2e7465ca342,594.2253695356636
6b61a744854a44ec914d2e655f8acdc7,654.460146503856
b4aa725b069f4bb3afec1e354a2b726d,621.9914565016719
2df1538395e448a69b41e61115b5cd06,630.0074777091191
4c62bdc8fcce4c78a0eff84ae56dc109,652.8947280209544
6185079bd8a5402290b9963642bf9ca8,552.3921456825967
51090c14b4054e86b9b6f22edddfd983,665.4955589681031
5bfd6a353ec84e2289129a2ed5513d29,618.2854857936651
b8a703db2c7c44aa846a237782367fa5,581.007013832791
ffdc5effdad54a28929941f5987858a8,636.365000699833
a1b568e5f1ea49519cb03bf9150b7845,660.5156907104702
1a912f48dd6c46a191de0204ed067c49,552.4086301160154
f9da6cff48b1469badcc0342ce3db3b6,603.2812997045397
ae7dfc73933c4f0b89a538341f1cf24a,634.3221262537359
d2ac0530efe141c78061a7a1aa96a0cd,666.2666251200835
23f2f257067744ec81cf1574bc88513f,648.0410936435977
03a1c4395aaf4247896a8e1dc1baa54c,629.1202166535965
fb74af12069640c0a495fb8880d56718,607.6144850477267
9153c3cdb84846d2be063abf158a08f3,671.3570630514231
9cb55579bab9449aa114f62be1bcd151,592.8807071304897
dbd9246af19c45369addf94fefbb4a76,543.9897959046161
0206ca7ebb5148ce81140facf499f9f0,620.7962006721132
501056155d874c7fa50756cb2eee8c32,601.7664633891701
d5f4fdfe6dc244c98fcfcdfbf1d25da9,618.8091137741626
a95123d162ce47bebca63b5f56d953bd,636.3628082599813
b58878ef880e42a89b765c4d71bbc703,598.2740452515129
f62ee2b2e4054545bee1c954a27fc031,615.4365928663685
31ab6b08dda147dfa3e888845a056afd,659.0775752169025
647013593e004f2a99d00f45ab8e061b,578.2861102061937
9be84f5653d14b65900ebf6eec1f56e9,648.849737940519
363193943ffd4814a36fa3e3bdce11ec,655.3188825938661
32edee3f842548ddb3b261b950cb71a9,669.4986488019503
203dbbed191646278ba0df9d8dc0ad9f,667.5179050141954
fffa606175944762a9466cd2ec4b5e9a,664.718633704759
7ed172e956864b94ac5a3a492ada4f34,630.9549848096752
073a7f538c5348e48b1bc843add7da9d,550.2869576921594
fec5d4bddd184210a1a9de6ed3c107de,623.0134151529102
2904e8a777e1484ab21260049c7e6a68,621.372309693314
d316aecd6d874d8d809070ce0d4365f6,636.640976474148
a91ffdac45524fcb9d91a712739dad2f,633.9851878428015
f4b28f09b04542799fdbad75a459559a,570.0587883707576
e216bd9242c545b7bf3760f94efb19b2,661.2128154101923
eeb05e88750b42b4b89963ae4106573e,655.3793041918599
546387c8e71044bbbdfb20e501931c05,655.0928258163585
0c5491455b034006ad2cc47af3e8d115,644.4022491072682
932740fce73c4bfea6938a94144d3690,643.6534231600393
ddaf77b7c77341e1a10983afff7b47df,630.2609025077381
24299b7b6abe4a57b9d2fed16c9182f7,577.086362430661
5bcdbbceaa3444c6899a5cc47154dbd9,610.2442884872125
13c709b4799141fd868c913d1174a8f1,614.5748833803128
72f9db3dd96e4e4891260bffa28b2461,643.6764573218735
e14fd5da5d6843b7af697924927d56ce,632.1740790683882
8b010c007fbd47fa80c73d0d89615fd7,601.1455073074018
e95a0019fbc34e6b9f36935c20e208fc,596.7802115959588
a7e5599fc13c4a6f8cbb25c6df04176d,584.7731547795584
664792540c9745f3a03fcc52c45e3f1a,594.0361902732874
df66f66dab394710a23529729ecef88a,622.4791611784392
60edf2e7c8be4e51902d6791abca3f17,567.7464052616119
9191716a155c4b539b1f9900bda483ef,649.560821627057
9520c46393714fc7a3f3fa3d6779cbf7,661.2748796709975
680ccb6290c74cefa430152859a58c96,595.997602837564
e82ce419488442418663ccba898a32e9,552.367932298034
dfac935b927145dc9953e058b97b246e,649.018194371846
